brand,model,name,year,unique__id,price,number_images,body_type,km,vehicle_engine,preprocessed_brand,preprocessed_model,preprocessed_body_type,preprocessed_price,preprocessed_km,preprocessed_vehicle_engine,text_content
Triumph,Street Triple 675,2013 Triumph Street Triple 675,2013,33c1e28a726e63b34a16456b55656d96383d18d28d8826427b205e143dbba80a,6995,15,Naked,28800.0,675,triumph,street tripl 675,nake,6995,28800.0,675,triumph triumph nake 6995 28800.0 675
Triumph,Street Triple 675,2012 Triumph Street Triple 675,2012,448a22681f821fe802f9fdcc0b338f5025b2d91a319aa0edb68d707cc88f72f3,2999,8,Naked,38000.0,675,triumph,street tripl 675,nake,2999,38000.0,675,triumph triumph nake 2999 38000.0 675
Triumph,Street Triple 675,2010 Triumph Street Triple 675,2010,543405ffd1a38b8350f79540499816b620e03f26d85a0344fc385629fd1670a5,5900,5,Naked,46400.0,675,triumph,street tripl 675,nake,5900,46400.0,675,triumph triumph nake 5900 46400.0 675
Triumph,Street Triple 675,2013 Triumph Street Triple 675,2013,edb9efd121c1cdc4af953799cfd735bab6f183fe790bf49857e503686328c8e5,6999,9,Naked,27500.0,675,triumph,street tripl 675,nake,6999,27500.0,675,triumph triumph nake 6999 27500.0 675
Triumph,Street Triple ABS,2016 Triumph Street Triple ABS,2016,03e48d140fff24cf4dc3585c4ce7d7f8491dd9a10dc5648f787d72a89c700857,9990,25,Naked,10890.0,675,triumph,street tripl ab,nake,9990,10890.0,675,triumph triumph nake 9990 10890.0 675
Triumph,Street Triple ABS,2015 Triumph Street Triple ABS,2015,5f972903c92a87ca3618cca4ed1f1bd76bb63722df0e509e431adef567d81b4e,7990,13,Naked,25505.0,675,triumph,street tripl ab,nake,7990,25505.0,675,triumph triumph nake 7990 25505.0 675
Triumph,Street Triple R ABS,2013 Triumph Street Triple R ABS,2013,aac705e930f3ddea5491babb057d1f1d98f5b03edfa9efa78a8da8a137575b7d,8397,16,Naked,22485.0,675,triumph,street tripl r ab,nake,8397,22485.0,675,triumph triumph nake 8397 22485.0 675
Triumph,Street Triple R ABS,2014 Triumph Street Triple R ABS MY15,2014,47c507abf6fec0f69f3a04450260da301b412cc539ddf7c6a08fcb72f5b75b5d,8500,14,Naked,26000.0,675,triumph,street tripl r ab,nake,8500,26000.0,675,triumph triumph nake 8500 26000.0 675
Triumph,Street Triple R ABS,2013 Triumph Street Triple R ABS,2013,bb7ac9d9e930ce34293c06320d1a6aa6cc42443e5fff3e1ad5fb6b01a45a995e,8195,8,Naked,23035.0,675,triumph,street tripl r ab,nake,8195,23035.0,675,triumph triumph nake 8195 23035.0 675
Triumph,Street Triple R ABS,2014 Triumph Street Triple R ABS,2014,6b07f364b802e010bb2435c18ebab3c3feeaf67207e044d39d96a9b6a373372b,8490,20,Naked,46274.0,675,triumph,street tripl r ab,nake,8490,46274.0,675,triumph triumph nake 8490 46274.0 675
Triumph,Street Triple R ABS,2014 Triumph Street Triple R ABS MY15,2014,fd81018f609f90eccc36fa98364db91455d9ed167f8fcacc9d7696c2f73e74a5,8999,11,Naked,26447.0,675,triumph,street tripl r ab,nake,8999,26447.0,675,triumph triumph nake 8999 26447.0 675
Triumph,Street Triple R ABS,2015 Triumph Street Triple R ABS,2015,d45f298edc13d161d116bea3a5c096461d1b834bd56ea41f0d6b4364801a5a55,8490,15,Naked,47200.0,675,triumph,street tripl r ab,nake,8490,47200.0,675,triumph triumph nake 8490 47200.0 675
Triumph,Street Triple R ABS,2014 Triumph Street Triple R ABS,2014,3ddba69c63cf3fc8befc28b44e9b0a23547e808e1847ae5e6b806a1c316fe00e,9100,6,Naked,17800.0,675,triumph,street tripl r ab,nake,9100,17800.0,675,triumph triumph nake 9100 17800.0 675
Yamaha,Raptor 700 (YFM700R),2014 Yamaha Raptor 700 (YFM700R),2014,c57c3b769d03983c8ca7b4cf142ec09f302d61bbff150ca5c84b0d22985477b5,5900,5,Sport,,686,yamaha,raptor 700 ( yfm700r ),sport,5900,,686,yamaha yamaha sport 5900 nan 686
Yamaha,MT-07HO,2017 Yamaha MT-07HO,2017,2bbe572a5a9c5689ae2a2c5f8a09ab2a24df7eed47e1171e6c59c6aebbcaa621,10500,8,Naked,1100.0,689,yamaha,mt-07ho,nake,10500,1100.0,689,yamaha yamaha nake 10500 1100.0 689
Yamaha,MT-07HO,2016 Yamaha MT-07HO,2016,8154b0917dff0555b42cf405bcfc2311e48cc40562efc86fabfb7606f96c22f0,8490,14,Naked,6652.0,689,yamaha,mt-07ho,nake,8490,6652.0,689,yamaha yamaha nake 8490 6652.0 689
Yamaha,MT-07HO,2015 Yamaha MT-07HO,2015,aec31878fb77097ab098ae94a0b744a38b928e75598b2cd7b6b3e16f484d7f6a,8990,20,Naked,15390.0,689,yamaha,mt-07ho,nake,8990,15390.0,689,yamaha yamaha nake 8990 15390.0 689
Yamaha,MT-07HO,2015 Yamaha MT-07HO,2015,c63d9f330ca85b43637bb8839be61ba492b48f62b66c9ee944187b7e87db15b4,7950,5,Naked,12000.0,689,yamaha,mt-07ho,nake,7950,12000.0,689,yamaha yamaha nake 7950 12000.0 689
Yamaha,MT-07HO,2015 Yamaha MT-07HO,2015,ea763b975c1d3e12c2970acbc96f5a08894a29ad9d77ed7e91a567c870ccc22f,6500,9,Naked,46387.0,689,yamaha,mt-07ho,nake,6500,46387.0,689,yamaha yamaha nake 6500 46387.0 689
KTM,690 Duke,2012 KTM 690 Duke,2012,eb929c7415f6a3586093587af9c655d38562023975a3e5b045c961f405973675,5490,39,Naked,21000.0,690,ktm,690 duke,nake,5490,21000.0,690,ktm ktm nake 5490 21000.0 690
KTM,690 Duke,2013 KTM 690 Duke,2013,a10112e98b07cd957bad16cd05fb197fd4da540f3a379bd6416c5b75898a2d81,7000,12,Naked,11416.0,690,ktm,690 duke,nake,7000,11416.0,690,ktm ktm nake 7000 11416.0 690
KTM,690 Duke R,2016 KTM 690 Duke R,2016,29f4fb803704292e74a1cbb5489fb45dccb19f748e05f5bdbece6e5e1e7aeb11,9490,29,Naked,19541.0,690,ktm,690 duke r,nake,9490,19541.0,690,ktm ktm nake 9490 19541.0 690
KTM,690 Enduro R,2015 KTM 690 Enduro R,2015,00106c660126217f558ad5dc03d7e595eb589d8537daef0e19385e4999753015,10300,4,Adventure Touring,15600.0,690,ktm,690 enduro r,adventur tour,10300,15600.0,690,ktm ktm adventur tour 10300 15600.0 690
KTM,690 Enduro R,2017 KTM 690 Enduro R,2017,7ed0e9a216960f751eb3d4a9e8d1809a7dede622a360adc5acc23dae31412b39,14295,22,Adventure Touring,,690,ktm,690 enduro r,adventur tour,14295,,690,ktm ktm adventur tour 14295 nan 690
KTM,690 Enduro R,2012 KTM 690 Enduro R,2012,68f406292c8a42e75d7a374000cac6772f9cc52649b1c563f33ae30c29bd9b88,7000,5,Adventure Touring,31500.0,690,ktm,690 enduro r,adventur tour,7000,31500.0,690,ktm ktm adventur tour 7000 31500.0 690
KTM,690 Enduro R,2015 KTM 690 Enduro R,2015,f9ea54a25305e1b13bfb0a37ec2da5f8d89e57e23701d1a7a470c48d7ed91801,11000,12,Adventure Touring,12443.0,690,ktm,690 enduro r,adventur tour,11000,12443.0,690,ktm ktm adventur tour 11000 12443.0 690
KTM,690 Enduro R,2013 KTM 690 Enduro R,2013,3d9ceb38b35c5d5b9c1c5b62b3435d61cf076e88c34df1b74a84af4d2851593e,13500,8,Adventure Touring,14929.0,690,ktm,690 enduro r,adventur tour,13500,14929.0,690,ktm ktm adventur tour 13500 14929.0 690
Ducati,Monster 695,2007 Ducati Monster 695,2007,a99bf174d6ef2c7ff9b37cd21aa6455192b085dbef8bdd2c13fb536d03473cb5,7900,12,Naked,5800.0,695,ducati,monster 695,nake,7900,5800.0,695,ducati ducati nake 7900 5800.0 695
Ducati,Monster 695,2006 Ducati Monster 695 MY07,2006,a5428cb410fcbacccd067de63e9f2fd8644fd6051867815b7e07e74b8a72ab61,5750,15,Naked,26476.0,695,ducati,monster 695,nake,5750,26476.0,695,ducati ducati nake 5750 26476.0 695
Ducati,Monster 695,2008 Ducati Monster 695,2008,7a43e56dba153aed80f52aa700ecc5076a6a1c3fd985308b9a8fe949233f70e0,4999,10,Naked,56091.0,695,ducati,monster 695,nake,4999,56091.0,695,ducati ducati nake 4999 56091.0 695
Ducati,Monster 695,2008 Ducati Monster 695,2008,de4813957d390e3dfc383e2a1094ff0d551191eb79f79265a6859f5c24e1eb64,4900,5,Naked,20700.0,695,ducati,monster 695,nake,4900,20700.0,695,ducati ducati nake 4900 20700.0 695
Ducati,Monster 696,2008 Ducati Monster 696,2008,e3504ce5cbac5e5a490d40279e3f2397e0f08710d3865d8cf7604ebfee460aff,7499,4,Naked,13493.0,696,ducati,monster 696,nake,7499,13493.0,696,ducati ducati nake 7499 13493.0 696
Ducati,Monster 696,2009 Ducati Monster 696,2009,4309cb5f8822c74fccdef4a426f4c4c90a2272071558c7945446c30588dbe176,5999,8,Naked,18852.0,696,ducati,monster 696,nake,5999,18852.0,696,ducati ducati nake 5999 18852.0 696
Ducati,Monster 696 ABS,2011 Ducati Monster 696 ABS,2011,21641c6231355c605056f56a65601a99d2124867ca95428f079776ea5ed9e232,8490,9,Naked,3940.0,696,ducati,monster 696 ab,nake,8490,3940.0,696,ducati ducati nake 8490 3940.0 696
Honda,CB750,1975 Honda CB750,1975,f61528461248578b52b2d1282b1996bb4063885a7bac38e65912fc3d414e93bc,9999,28,Naked,100.0,736,honda,cb750,nake,9999,100.0,736,honda honda nake 9999 100.0 736
Honda,CB750,1972 Honda CB750,1972,a2cfa375f772b08d45a6d928977d6cfbe8448d9a4d68a6d4eca1f33cdde36f98,9900,9,Naked,70380.0,736,honda,cb750,nake,9900,70380.0,736,honda honda nake 9900 70380.0 736
Honda,CB750,1976 Honda CB750,1976,fe7bfbf577a3de3470104adfec9392a6180c6552f0df075d3b21906c853e5ec1,7200,8,Naked,2200.0,736,honda,cb750,nake,7200,2200.0,736,honda honda nake 7200 2200.0 736
Honda,CB750F,1982 Honda CB750F,1982,79c6060bfa2ea3f54f276b2ec92c79128d90d9eb0a1b1cac69f82e67ef763bdf,9990,17,Naked,198.0,736,honda,cb750f,nake,9990,198.0,736,honda honda nake 9990 198.0 736
BSA,Rocket 3 A75R,1969 BSA Rocket 3 A75R,1969,fe82ffba23a29ee6ec94548790d1103a8e30542cd8296e4b4a08a73af77d2c2c,18000,9,Naked,17942.0,741,bsa,rocket 3 a75r,nake,18000,17942.0,741,bsa bsa nake 18000 17942.0 741
Laverda,750 SF,1976 Laverda 750 SF,1976,11d9d8790ef60ca12d730e9899354815bb385a535ad860f2ccabe8a471da2ba5,16000,14,Naked,60200.0,744,laverda,750 sf,nake,16000,60200.0,744,laverda laverda nake 16000 60200.0 744
Laverda,750 SF,1976 Laverda 750 SF,1976,25bdca3aaf9497189d8a6b9664253423877cecbc8c8d96988ce298fcb3c7c0ab,15000,4,Naked,52000.0,744,laverda,750 sf,nake,15000,52000.0,744,laverda laverda nake 15000 52000.0 744
Moto Guzzi,V7 Racer,2014 Moto Guzzi V7 Racer,2014,e958433c3437ecb18b4d6b6a30ced80c51852000efba4726ad7b7cc31bfdfe88,10000,12,Naked,48105.0,744,moto guzzi,v7 racer,nake,10000,48105.0,744,moto guzzi moto guzzi nake 10000 48105.0 744
Moto Guzzi,V7 Special,2012 Moto Guzzi V7 Special,2012,5d2b1062c6d2f75de86c10dfc87edede91dea83978c317d0a56823a83047fba2,7500,6,Naked,18000.0,744,moto guzzi,v7 special,nake,7500,18000.0,744,moto guzzi moto guzzi nake 7500 18000.0 744
Moto Guzzi,V7 Special,2017 Moto Guzzi V7 Special,2017,aec6e81d70997659a80b03e96ed7cbe084607f159a7906d7658685256ac953b2,10990,13,Naked,3100.0,744,moto guzzi,v7 special,nake,10990,3100.0,744,moto guzzi moto guzzi nake 10990 3100.0 744
Moto Guzzi,V7 Anniversario,2017 Moto Guzzi V7 Anniversario,2017,134fdf4e6de3bc2e694198005d093df23c6efdca0fdce104af9256daa24fbe6e,18000,8,Naked,390.0,744,moto guzzi,v7 anniversario,nake,18000,390.0,744,moto guzzi moto guzzi nake 18000 390.0 744
Triumph,Bonneville T140E,1978 Triumph Bonneville T140E,1978,45a0d442169f687383817e5aa13c644c274c797d4dccedac7f8279f7081ceb25,12500,10,Naked,20408.0,744,triumph,bonnevil t140e,nake,12500,20408.0,744,triumph triumph nake 12500 20408.0 744
Triumph,Bonneville T140V,1973 Triumph Bonneville T140V,1973,f88d38856f61802165059129edc7e49d2954d4df471ca7c2c9c616b5d06eb60d,12000,2,Naked,7242.0,744,triumph,bonnevil t140v,nake,12000,7242.0,744,triumph triumph nake 12000 7242.0 744
BMW,R 75/5,1971 BMW R 75/5,1971,b4e81a7574bef3ae8f3f7d2370a7b78f59e4dda2b89f23c48064dd6506b7e509,10500,7,Naked,84234.0,745,bmw,r 75/5,nake,10500,84234.0,745,bmw bmw nake 10500 84234.0 745
Norton,Commando 750,1971 Norton Commando 750,1971,a17611fa5f40d2ebcc2ddf0c1993b7d182ed75a261a65edb4296fb554ebc51f6,25000,11,Naked,1861.0,746,norton,commando 750,nake,25000,1861.0,746,norton norton nake 25000 1861.0 746
Ducati,748S,2001 Ducati 748S,2001,a52f364f7d25a98483ff38c0e4cd052e0b6131117d23e8af99063df1e194c239,9990,4,Super Sport,33750.0,748,ducati,748,super sport,9990,33750.0,748,ducati ducati super sport 9990 33750.0 748
Kawasaki,Z750,2008 Kawasaki Z750 MY09,2008,98e718ce8ea7fd101b017e546f1eec0622c0fd76ad5acbdc140c7dd52831eb49,3600,10,Naked,34400.0,748,kawasaki,z750,nake,3600,34400.0,748,kawasaki kawasaki nake 3600 34400.0 748
Kawasaki,Z750,2008 Kawasaki Z750,2008,e6d8b22b0ef9ac58564462f20bdb54bb0263598d567fe00039c353da5f0d1bb9,4650,6,Naked,54500.0,748,kawasaki,z750,nake,4650,54500.0,748,kawasaki kawasaki nake 4650 54500.0 748
Kawasaki,Z750,2010 Kawasaki Z750 MY11,2010,56ed7a87c6b86c7027cf1eac9d9417df48e6796ab25c480845574f77274ad2cd,6490,27,Naked,17437.0,748,kawasaki,z750,nake,6490,17437.0,748,kawasaki kawasaki nake 6490 17437.0 748
Kawasaki,Z750,2005 Kawasaki Z750,2005,6a4a6f69345e8eb1e4974717f7238966913632d71ca4d7dc96d115148383e4db,3500,6,Naked,19876.0,748,kawasaki,z750,nake,3500,19876.0,748,kawasaki kawasaki nake 3500 19876.0 748
Suzuki,GS750,1977 Suzuki GS750,1977,575225e837d95d2f8864f4aef6c400b118d39a07beeccea97ce117d40fcce4be,8500,11,Naked,19092.0,748,suzuki,gs750,nake,8500,19092.0,748,suzuki suzuki nake 8500 19092.0 748
Ducati,750 GT,1974 Ducati 750 GT,1974,9a9056e35bccd24ea939c37f871773a6846880dc3ff744df5c22b47384f1ba4c,29000,7,Naked,48000.0,748,ducati,750 gt,nake,29000,48000.0,748,ducati ducati nake 29000 48000.0 748
Ducati,749s Biposto,2005 Ducati 749s Biposto,2005,881ed39c7e9f2ad80821d51616c3034a93b4f38f32423e9b50e5f35c3acb9825,12000,13,Super Sport,31550.0,748,ducati,749 biposto,super sport,12000,31550.0,748,ducati ducati super sport 12000 31550.0 748
Ducati,749s Biposto,2006 Ducati 749s Biposto,2006,1b73241b773180cf6561f9685b1f8574f7c46ec78acf146f338bb404500a97ba,10200,4,Super Sport,44000.0,748,ducati,749 biposto,super sport,10200,44000.0,748,ducati ducati super sport 10200 44000.0 748
Ducati,749s Monoposto,2003 Ducati 749s Monoposto,2003,62866de04095d64148bfb24116397ba69f83e895f8dad8f896efc45b281d3cc6,10500,4,Super Sport,30000.0,748,ducati,749 monoposto,super sport,10500,30000.0,748,ducati ducati super sport 10500 30000.0 748
Kawasaki,ZXR750 (Zx750),1991 Kawasaki ZXR750 (Zx750),1991,084a9eef9d393102eed796c0ec929138aaf52eea80c4f16c28cbec3aec9bc51a,12400,15,Super Sport,82000.0,748,kawasaki,zxr750 ( zx750 ),super sport,12400,82000.0,748,kawasaki kawasaki super sport 12400 82000.0 748
Kawasaki,ZXR750 (Zx750),1992 Kawasaki ZXR750 (Zx750),1992,dc57a12c1c0212e4c8af548c3f715481d6c67e75c6269e2fd6231d3647967059,15995,15,Super Sport,48974.0,748,kawasaki,zxr750 ( zx750 ),super sport,15995,48974.0,748,kawasaki kawasaki super sport 15995 48974.0 748
Ducati,750SS Full Fairing,2000 Ducati 750SS Full Fairing,2000,e2b9d3e51572948fc552edbb36fb51f3af1061c36fb0cf8c11f362628f8faabc,5900,4,Super Sport,15000.0,748,ducati,750ss full fair,super sport,5900,15000.0,748,ducati ducati super sport 5900 15000.0 748
Ducati,750SS Full Fairing,2000 Ducati 750SS Full Fairing,2000,9b0116dfb40999f52222f1e4838c8ea03f4c3615d7e6d222dba11402fef9e5c0,4800,3,Super Sport,59988.0,748,ducati,750ss full fair,super sport,4800,59988.0,748,ducati ducati super sport 4800 59988.0 748
Ducati,750SS Full Fairing,1999 Ducati 750SS Full Fairing,1999,86accc1fc2b6c237fefb69261c820103d9c49cb3eb35a8e7531a2aa08d377ac6,5500,8,Super Sport,45673.0,748,ducati,750ss full fair,super sport,5500,45673.0,748,ducati ducati super sport 5500 45673.0 748
Ducati,750SS Half Fairing,2001 Ducati 750SS Half Fairing,2001,f76e72165207a92d8465bc2bf69963061d7ea4f8c95835e868d1fe8dcc1bffb2,3500,6,Super Sport,73000.0,748,ducati,750ss half fair,super sport,3500,73000.0,748,ducati ducati super sport 3500 73000.0 748
Kawasaki,ZX-7R Ninja (ZX750),2000 Kawasaki ZX-7R Ninja (ZX750),2000,c66354881f3ea66d38aee6a227be784c541789803598c2b8253c67f399615a6e,6200,15,Super Sport,63339.0,748,kawasaki,zx-7r ninja ( zx750 ),super sport,6200,63339.0,748,kawasaki kawasaki super sport 6200 63339.0 748
Ducati,749,2005 Ducati 749,2005,8c8c8d0a4810268b912680c9d3bef1b8e387ce628bca130de60b523e29b16943,8200,10,Super Sport,31200.0,749,ducati,749,super sport,8200,31200.0,749,ducati ducati super sport 8200 31200.0 749
Suzuki,GSR750,2016 Suzuki GSR750,2016,62d2c0ef3d00e8902c69b8bd85e8a627af79f0685f543c4991e0b00361964eb1,6300,6,Naked,24000.0,749,suzuki,gsr750,nake,6300,24000.0,749,suzuki suzuki nake 6300 24000.0 749
Suzuki,GSR750,2011 Suzuki GSR750 MY12,2011,8129e5dfce43c10996429df77e5781565578bd4dd0245b3eb4d432f11bd4eed1,6000,7,Naked,35900.0,749,suzuki,gsr750,nake,6000,35900.0,749,suzuki suzuki nake 6000 35900.0 749
Suzuki,GSR750,2012 Suzuki GSR750 MY13,2012,22f7d8e66c4680e221e8cba59a1509a149ed402f761a2c3962f5aa3b1772d92f,7000,7,Naked,38000.0,749,suzuki,gsr750,nake,7000,38000.0,749,suzuki suzuki nake 7000 38000.0 749
Suzuki,GSR750,2012 Suzuki GSR750 MY13,2012,ba07cfb954ab2d61c0af1633096d6c807503eae18c66ac8aade6e775210ce4f4,8990,12,Naked,13107.0,749,suzuki,gsr750,nake,8990,13107.0,749,suzuki suzuki nake 8990 13107.0 749
Suzuki,GSR750,2016 Suzuki GSR750,2016,52a6921aa4151b73fe07901e619d05ac9e73406cc8ca84083fde8c09d656eb29,8100,8,Naked,3800.0,749,suzuki,gsr750,nake,8100,3800.0,749,suzuki suzuki nake 8100 3800.0 749
Suzuki,GSXR750,1987 Suzuki GSXR750,1987,1090f6ace9408de206f150c586dd2a15c92920f6a098ea2528a13bea3ce763a5,2500,8,Super Sport,65000.0,749,suzuki,gsxr750,super sport,2500,65000.0,749,suzuki suzuki super sport 2500 65000.0 749
Suzuki,GSX-R750,2008 Suzuki GSX-R750,2008,db1f0e6d9b989a604288ef1cd2394f0cf1f894bf06f1b48bd2d74bd557e4ba11,8250,8,Super Sport,5933.0,749,suzuki,gsx-r750,super sport,8250,5933.0,749,suzuki suzuki super sport 8250 5933.0 749
Suzuki,GSX-R750,2011 Suzuki GSX-R750,2011,9bfdb51bdf25f073926a6404fd04c107ed380bd29413c4464d56e31930987d44,8000,8,Super Sport,8800.0,749,suzuki,gsx-r750,super sport,8000,8800.0,749,suzuki suzuki super sport 8000 8800.0 749
Suzuki,GSX-R750,2018 Suzuki GSX-R750,2018,ffc861e13578925716f5448d0437cd1799bf23fc236b7fcd4ec9642b996cd3ba,12690,26,Super Sport,5032.0,749,suzuki,gsx-r750,super sport,12690,5032.0,749,suzuki suzuki super sport 12690 5032.0 749
Suzuki,GSX-R750,2002 Suzuki GSX-R750,2002,ee2ef84783461ce64135f735775a4ed1f3f7f2355c14aa455285cabcdba26380,4999,23,Super Sport,44464.0,749,suzuki,gsx-r750,super sport,4999,44464.0,749,suzuki suzuki super sport 4999 44464.0 749
Suzuki,GSX-R750,1996 Suzuki GSX-R750,1996,f6f76ca6530e892096fd6fba1b04f61bcdc74d7d11a66f4cac4c1e3497b07b21,4990,26,Super Sport,52178.0,749,suzuki,gsx-r750,super sport,4990,52178.0,749,suzuki suzuki super sport 4990 52178.0 749
Suzuki,GSX-R750,2007 Suzuki GSX-R750,2007,ffba95d5e031600ffcae6fb96c4c1157d9f4febf08385d7f8277d1164ecaeb41,6950,4,Super Sport,30000.0,749,suzuki,gsx-r750,super sport,6950,30000.0,749,suzuki suzuki super sport 6950 30000.0 749
Suzuki,GSX-R750,1996 Suzuki GSX-R750,1996,a42c920e87ebc76d91b9d87c64b9ba1218f74932c9f827591e7d2510645eb5c3,2450,7,Super Sport,47000.0,749,suzuki,gsx-r750,super sport,2450,47000.0,749,suzuki suzuki super sport 2450 47000.0 749
Suzuki,GSX-R750,1998 Suzuki GSX-R750,1998,bc974dabcc8141ae3642d01a0dfc1e6bbc1ce8bf34df8eb7a2aa2120e13b4beb,4500,9,Super Sport,24599.0,749,suzuki,gsx-r750,super sport,4500,24599.0,749,suzuki suzuki super sport 4500 24599.0 749
Suzuki,GSX-R750,2009 Suzuki GSX-R750,2009,3f0906ebffe38aa27420bd395f2a6013b01352e981af650288aea49953f56627,7200,13,Super Sport,43070.0,749,suzuki,gsx-r750,super sport,7200,43070.0,749,suzuki suzuki super sport 7200 43070.0 749
Suzuki,GSX-R750,2009 Suzuki GSX-R750,2009,acc7ce6bace971a1e00a38fda0fe9065e49d8f97e815f86d6995712b8d6a461f,8990,13,Super Sport,21649.0,749,suzuki,gsx-r750,super sport,8990,21649.0,749,suzuki suzuki super sport 8990 21649.0 749
Suzuki,GSX-R750,2012 Suzuki GSX-R750,2012,2a9ff6d8c258b6495d5e61e4c962dd1cb502c16252b36ebdebe0381c9b71e70a,8250,11,Super Sport,12242.0,749,suzuki,gsx-r750,super sport,8250,12242.0,749,suzuki suzuki super sport 8250 12242.0 749
Suzuki,GSX-R750,2005 Suzuki GSX-R750,2005,98701b68e5599c86c231955e99c8020e1052e76e082f9ea98391ec76e644fc78,5990,17,Super Sport,51636.0,749,suzuki,gsx-r750,super sport,5990,51636.0,749,suzuki suzuki super sport 5990 51636.0 749
Suzuki,GSX-R750,2013 Suzuki GSX-R750,2013,1976441c0aa071d4928caf680aec1f3709c444ad8b9b65da1f702e05994f5f4b,10000,5,Super Sport,4100.0,749,suzuki,gsx-r750,super sport,10000,4100.0,749,suzuki suzuki super sport 10000 4100.0 749
Suzuki,GSX-R750,2012 Suzuki GSX-R750 MY13,2012,8ce9ad969984adf9e5a1afa843403bc12e951998a36977efb2db24ae2d367797,9990,8,Super Sport,21600.0,749,suzuki,gsx-r750,super sport,9990,21600.0,749,suzuki suzuki super sport 9990 21600.0 749
Suzuki,GSX-S750Z,2017 Suzuki GSX-S750Z,2017,2fc4ab97c4a52a5da19dd01a01aaef2e2af55fecd55f5b827e5d5d76a572927d,10000,5,Naked,2000.0,749,suzuki,gsx-s750z,nake,10000,2000.0,749,suzuki suzuki nake 10000 2000.0 749
MV Agusta,F4 Brutale S,2005 MV Agusta F4 Brutale S,2005,764b7531c871ea3226538769f61ae22f73505f4f34b792832f682cdeadff22e5,4999,10,Naked,32530.0,749,mv agusta,f4 brutal,nake,4999,32530.0,749,mv agusta mv agusta nake 4999 32530.0 749
Aprilia,Shiver Sport 750 ABS,2013 Aprilia Shiver Sport 750 ABS,2013,e97233d5918bbb8453f7670007256fe1b99b609d92a33d88a0393a8f5ec4399c,6800,10,Naked,10161.0,749,aprilia,shiver sport 750 ab,nake,6800,10161.0,749,aprilia aprilia nake 6800 10161.0 749
Aprilia,Shiver Sport 750 ABS,2014 Aprilia Shiver Sport 750 ABS,2014,cf8f40d7fb8c6b907e982efbd9ed3a06961f71474d9da555550f4b2f9a9c5a5c,6899,8,Naked,15800.0,749,aprilia,shiver sport 750 ab,nake,6899,15800.0,749,aprilia aprilia nake 6899 15800.0 749
MV Agusta,F4 750 S,2002 MV Agusta F4 750 S,2002,712f700783399ecad54b7f2cb475716428c3f596fe893f008acd73cfd21f934c,44000,20,Super Sport,200.0,750,mv agusta,f4 750,super sport,44000,200.0,750,mv agusta mv agusta super sport 44000 200.0 750
MV Agusta,F4 750 S,2004 MV Agusta F4 750 S,2004,745918c12b5bc876a1db10cdb23cbda779ebb9009e88ac02c28862c5d25d6a57,23990,11,Super Sport,,750,mv agusta,f4 750,super sport,23990,,750,mv agusta mv agusta super sport 23990 nan 750
Triumph,Street Triple S,2017 Triumph Street Triple S,2017,fa43fcdf3dfad6a11b3d74fac5359c2cb1466cd8d88c76cc22082ac0030f55b1,12690,32,Naked,8186.0,765,triumph,street tripl,nake,12690,8186.0,765,triumph triumph nake 12690 8186.0 765
Triumph,Street Triple RS,2018 Triumph Street Triple RS,2018,1a152551f9a7a1a98c3d8e770a39df0e8ed999b1e095f4df15a2d9ed418c4218,16290,20,Naked,6740.0,765,triumph,street tripl rs,nake,16290,6740.0,765,triumph triumph nake 16290 6740.0 765
Triumph,Street Triple RS,2017 Triumph Street Triple RS,2017,b8b29c5b0e3b931385c573abf46aa623a69a3e5cb13f332b0952437da4feef3d,14700,7,Naked,11000.0,765,triumph,street tripl rs,nake,14700,11000.0,765,triumph triumph nake 14700 11000.0 765
Kawasaki,W800,2010 Kawasaki W800 MY11,2010,5b251d423cc6155c47fe669d5683cc6e2c74354e0e64bf62bc03c9c914871a56,7990,13,Naked,15720.0,773,kawasaki,w800,nake,7990,15720.0,773,kawasaki kawasaki nake 7990 15720.0 773
Kawasaki,W800,2012 Kawasaki W800,2012,02c00c74df663c7485c1c635ed9dddf4899dffe3be019f7d0a121cf3d495060d,4950,9,Naked,97850.0,773,kawasaki,w800,nake,4950,97850.0,773,kawasaki kawasaki nake 4950 97850.0 773
Kawasaki,W800,2012 Kawasaki W800,2012,0a7a1fefaf33d9d3c93ef75a5a0b2c152c52a52db114c2d3053a4d3ce4bea1aa,10495,23,Naked,15300.0,773,kawasaki,w800,nake,10495,15300.0,773,kawasaki kawasaki nake 10495 15300.0 773
Yamaha,FZ8N,2011 Yamaha FZ8N,2011,1ab1e35515f5af367cb40ef305b39bc2f8c70465314f950cf7f713532782b2ea,6000,8,Naked,28941.0,779,yamaha,fz8n,nake,6000,28941.0,779,yamaha yamaha nake 6000 28941.0 779
