brand,model,name,year,unique__id,price,number_images,body_type,km,vehicle_engine
Honda,ST1100P,2003 Honda ST1100P,2003,8d2b90cafa313addefc344e9eea4346a2baea52d6487bd6e3162248365cfe688,4000,4,Touring,130098,1084
BMW,R 1100 S,2001 BMW R 1100 S,2001,eb24d2beb13a4330852dd1b8783c30932c01cbe5682e23b273d70aace8940fa9,4990,13,Sport Touring,90395,1085
BMW,R 1100 S,2003 BMW R 1100 S,2003,b3d4e158279c905f40bd6c662e61280b332967904ee24b9c332fb808813b72fc,5900,13,Sport Touring,71000,1085
BMW,R 1100 S,2002 BMW R 1100 S,2002,376596589bc87edbd014154dc9d6c2893a138e197becdbc995a17eb7cbff477d,6990,27,Sport Touring,53000,1085
BMW,R 1100 S,2004 BMW R 1100 S,2004,277f08e6aff685632f4bcb7bd06de0abe922bfa1b8975bef825a54c74958931e,9500,7,Sport Touring,51970,1085
BMW,R 1100 S,2000 BMW R 1100 S,2000,1f4c4ea529057a6905c951649240c0730e47875ddfd87fc545dbe342fd6b2992,7000,15,Sport Touring,84300,1085
BMW,R 1100 S,2001 BMW R 1100 S,2001,5ec4d402cc9cb617efdf20363107e7b38a1010f30e6f302d766e54687ffad7f0,7900,6,Sport Touring,33756,1085
BMW,R 1100 RT,1999 BMW R 1100 RT,1999,abff9610add1df36d78d21399cdf7515952b7744c36acd7853639c1ea7929db8,4200,11,Touring,91447,1085
BMW,R 1100 RT,1997 BMW R 1100 RT,1997,72201e207afaf3c9a1a852b56161342ca46ff475533daf02f49f0671926134b3,2999,6,Touring,132667,1085
BMW,R 1100 RT,1996 BMW R 1100 RT,1996,13bde5b7f6c3420e998c26ded4a66fe2f0117b088bcca77f5da3d82ad972007d,5795,11,Touring,50550,1085
Honda,ST1100 ABS,2000 Honda ST1100 ABS,2000,9531f62c17f2140327b5c2bea5b4ec105deddfbfdb0bdbe9b3dd8230ca6c6371,3950,4,Touring,100000,1085
BMW,R 1100 S (Boxer Cup Signature Series),2004 BMW R 1100 S (Boxer Cup Signature Series),2004,9b241caea389debdbf75b4992528a637f7f999fd791a804b4cf2277eb951cbf6,9250,10,Sport Touring,25095,1085
Honda,VF1100C,1983 Honda VF1100C,1983,a6db572e62174c90b272340f1958af83489325abf0e61e835c84d3ded92e76f4,1995,11,Cruiser,20000,1098
Ducati,1098,2008 Ducati 1098,2008,63523ceaa477d4764ee22d704dda07a52cfacc597b2f8f4fed268a66720e79cc,12700,7,Super Sport,27200,1099
Ducati,1098,2007 Ducati 1098,2007,d3b810ba45290066f54a98e8f1daf0656629ea08f03a8677088d47fdae1787d7,10000,15,Super Sport,36454,1099
Ducati,1098,2008 Ducati 1098,2008,4d1ca3febf2a3bc7dc6cb7e6cd559cdac423ec673402492ae53e8ff2a8d7f3e3,11500,11,Super Sport,13500,1099
Ducati,1098 S,2008 Ducati 1098 S,2008,3f754e799d61afb23ca033e4540998ee3e6d634a9e29deec034e2e0b3fced18e,19750,5,Super Sport,22000,1099
Ducati,1098 S,2008 Ducati 1098 S,2008,eecf5b64923da96a6e801a848e4c6f8d410112185a4229217e39a99a3c6fb8e0,12000,10,Super Sport,32333,1099
Ducati,Streetfighter S,2009 Ducati Streetfighter S,2009,642db77ae512a03c28bd99eaf78640759c3ef5bd8c20dd05d9ec7175faa40685,16500,6,Naked,20000,1099
Ducati,1098S Tri Colore,2007 Ducati 1098S Tri Colore,2007,3fa1c638df5a4fa9dc655d14052209787797f72cdff2f715980c960077973597,20000,5,Super Sport,12114,1099
Yamaha,XS1100,1980 Yamaha XS1100,1980,a7b7874d15062e9dd557f06e6fd4ea52ceaad0808a719f6d63d042b0099e588b,3250,4,Cruiser,1,1101
Harley-Davidson,Sportster 1100 (XLH1100),1987 Harley-Davidson Sportster 1100 (XLH1100),1987,f00d6a26408f91cde762935a8934cb07e81bc6700796451d1b8eba2a737a4dc6,12490,6,Cruiser,12000,1101
Ducati,Panigale V4,2018 Ducati Panigale V4,2018,66c71625e134698aa946a8292a31ce336f156cb444bf3ef8929bc6e1ecb253b0,35000,5,Super Sport,1600,1103
Ducati,Panigale V4,2018 Ducati Panigale V4,2018,659094581a8b5a03ecaadcd1c75685e941062efa6ea792e93800d9fd74a94814,34000,2,Super Sport,500,1103
Ducati,Panigale V4 S,2018 Ducati Panigale V4 S,2018,909a29a7b8056fd8683bc68d0d243a7023e729a429e580feed05175f2eae1c9f,0,27,Super Sport,100,1103
Ducati,Panigale V4 S,2018 Ducati Panigale V4 S,2018,85480b70540b84096d882a29745900a0c422f2ff81ca4b9ceee3e54ab70a8d68,36990,5,Super Sport,1800,1103
Ducati,Panigale V4 Speciale,2018 Ducati Panigale V4 Speciale,2018,c474aeabc9e992b584d8ac8310ecfa4a006f83f9bb629fbff78670743d95f0e9,68990,2,Super Sport,1,1103
Buell,1125R,2008 Buell 1125R,2008,849bd33797da68f4cb8faa382c1ea641457e11bf408dd2f954abb73d0a61e84c,6500,9,Naked,15360,1125
Suzuki,GSX-R1100 (1127cc),1990 Suzuki GSX-R1100 (1127cc),1990,ceb155b768ac9a24cc9fcaebb9ac649454a24da1fe3b85a2ddb1c2d0f21aa763,19995,8,Super Sport,17500,1127
BMW,R 1150 R,2003 BMW R 1150 R,2003,35797eea9b55b604678ec32a2b9f6afa10179d8d91f12070eeead009d2b5f38a,4790,16,Sport Touring,77700,1130
BMW,R 1150 R,2002 BMW R 1150 R,2002,a44aecf441f0a6c6ca34f4031bf453116beba44bd18c628c97b87db56941e42a,6500,11,Sport Touring,64778,1130
BMW,R 1150 GS,1999 BMW R 1150 GS,1999,219ca89fbde811fe8c4bd6719debcd12c5cb8bd36c9720e519de76e6941ecf62,7950,10,Adventure Touring,45000,1130
BMW,R 1150 GS,1999 BMW R 1150 GS,1999,5f9b4e77bd4a5045ce92efe86fd98938533bb8d7f7a0e0d3d7d4d799de909209,4450,15,Adventure Touring,111300,1130
BMW,R 1150 GS,2003 BMW R 1150 GS,2003,8a811058bed84304fdf55cbb8a91744942e63e6785f52b90b82f4b1aa551eb36,7990,18,Adventure Touring,74900,1130
BMW,R 1150 RS,2001 BMW R 1150 RS,2001,47c26be41d0c51bbb76f1159d360f4a4a967c082d091944655be97ce8f39c79d,6550,6,Sport Touring,74800,1130
BMW,R 1150 RT,2005 BMW R 1150 RT,2005,2b6e4170751bbc071510cd59c529dd99a16fb3d426f59a493497226552ebb079,3300,11,Touring,130000,1130
BMW,R 1150 RT,2005 BMW R 1150 RT,2005,dce53b069fe641c29134b7eeb92263635a184f6ab9c7286cc4f126dccae5ae5b,8200,12,Touring,62300,1130
BMW,R 1150 RT,2003 BMW R 1150 RT,2003,dd1f4eb37964777d8010394eb860bdbcc48c01350e440e791a91e138556e99ab,4200,11,Touring,138000,1130
BMW,R 1150 RT,2005 BMW R 1150 RT,2005,8ea8011366980687ea8f9ea62ee3dfe0d3d97fb646c244fdc44813f9e1e1a3fd,4500,14,Touring,130000,1130
BMW,R 1150 GS ABS,2003 BMW R 1150 GS ABS,2003,f5f74f0b4aa402b0327c63c14bca978e22db59c1f356aafe72af03ed926ffbcb,8900,15,Adventure Touring,15963,1130
Benelli,Tornado 1130 TRE,2008 Benelli Tornado 1130 TRE,2008,86e2e6805777764ce99527f290e202ba54106d1ff949eba6a84fc2db283bdf74,14500,5,Naked,10000,1130
BMW,R 1150 R Rockster,2005 BMW R 1150 R Rockster,2005,861f37e850bfc6121b28ca48874ff0fac31f47b98b87ae0ecbec06176c1e2d17,7490,23,Sport Touring,74876,1130
Harley-Davidson,Street Rod (VRSCR),2005 Harley-Davidson Street Rod (VRSCR) MY06,2005,f4ee24f4985d042cb4e8b1eb0f4fe27f5469698c10cb6387bc580c01a06dcae6,13990,17,Cruiser,21628,1130
Harley-Davidson,Street Rod (VRSCR),2006 Harley-Davidson Street Rod (VRSCR) MY07,2006,67fdf2868b7dde068e9b0511abc2813f28bc813bbc29a432b65a2c0cc141429b,14000,6,Cruiser,27000,1130
BMW,R 1150 GS Adventure,2005 BMW R 1150 GS Adventure,2005,05d3259d09a115c2d3763046e8399eb1dd95edf35dd477a0fe42c4f0d62c0a40,5000,12,Adventure Touring,174283,1130
BMW,R 1150 GS Adventure,2003 BMW R 1150 GS Adventure,2003,2fdd0ee01e9162f4cfd59027359313d344acff4faf33116183218982b458c0da,5500,9,Adventure Touring,127000,1130
Harley-Davidson,Night Rod 1130 (VRSCD),2007 Harley-Davidson Night Rod 1130 (VRSCD) MY08,2007,1986ec5fabe673639c1614853820a7ac13b676a7d6d048669bd26d1b3f8060c2,12500,3,Cruiser,27600,1130
Harley-Davidson,Night Rod Special 1130 (VRSCDX),2007 Harley-Davidson Night Rod Special 1130 (VRSCDX),2007,0a4f8964ece0529b8a2cdc0ae8a3a79e0b84f8ea36651016e750fc696933b52d,33000,12,Cruiser,21044,1130
Benelli,TNT R160,2012 Benelli TNT R160,2012,095e57659c0a374bb24457841ecea17eb33622f0c571446ee5ec8811de7b4118,9888,10,Naked,15144,1131
Harley-Davidson,V-Rod (VRSCAW),2007 Harley-Davidson V-Rod (VRSCAW) MY08,2007,7a0a6851cee07d51b318af5c2cf885762aa54e2e6d6d9bffad0709851f65da3e,15990,15,Cruiser,4156,1131
Harley-Davidson,V-Rod (VRSCAW),2007 Harley-Davidson V-Rod (VRSCAW),2007,602b32f1be317ec6544199f791f1914f3a475501e941aee943a862ea0ae5b344,18000,24,Cruiser,7000,1131
Benelli,TREK AMAZONAS 1130,2013 Benelli TREK AMAZONAS 1130,2013,4bc26989eca3c83c21cb3f5af9a446d0dc135ba938b9e26e81e2e6418deed0d6,0,25,Adventure Touring,178,1131
Harley-Davidson,V-Rod 1130 (VRSCA),2006 Harley-Davidson V-Rod 1130 (VRSCA),2006,3854390342523d80fac9bc332430f7eff3b63e6b4300594743ec7832cb72d750,10800,7,Cruiser,21300,1131
Indian,Scout,2016 Indian Scout,2016,e0a71983d2b86153800413563c3b166bd806fdbaba9b97ab56a808a6ae6655e6,16000,7,Cruiser,2800,1133
Indian,Scout,2018 Indian Scout,2018,dac4ae54655fa162f16cf55f13ee8f18b7620457bc944a729006a4173b45ea91,17495,20,Cruiser,1061,1133
Indian,Scout,2017 Indian Scout,2017,7e47234304b5397ecc94b60f23c7f1562c3658da59e404ff10d8ad6dcdb70898,16495,18,Cruiser,7736,1133
Indian,Scout,2016 Indian Scout,2016,736047ac813bdf378c1c3a516bc396fde997e6d4420ea2cf9300c3e8212f011d,15750,17,Cruiser,4637,1133
Indian,Scout,2016 Indian Scout,2016,5a65f438e6a2af23876976bae6ba637ab13f5d1aafe9908a62b4784e1e38e124,14250,6,Cruiser,5205,1133
Indian,Scout,2016 Indian Scout,2016,77f3647c96da2ed57e97ce956bf2ae317948decf13e6e666af67ac96ab1ff43d,17300,15,Cruiser,890,1133
Indian,Scout,2017 Indian Scout,2017,cdc31bf3d8454a02ea8c73ebd5d7ec77eca16a395ff00fc71c62905b09d97f44,15000,5,Cruiser,18000,1133
Indian,Scout,2015 Indian Scout,2015,1d26b154097c0756d223df0a3abecfd1db01fa7c32b1a5613a1321b0e339e5f1,12000,14,Cruiser,38281,1133
Indian,Scout,2017 Indian Scout,2017,694d777a2bd92c4168bf1c2649ab11ba856ef7d3995578268fcf01645fc49c8d,16995,20,Cruiser,4796,1133
Indian,Scout,2015 Indian Scout MY16,2015,7336ac83b37e7facf1ad5848cebccafcd59a1f9058871b2e1615972417a2cd3b,12999,23,Cruiser,9138,1133
Indian,Scout,2016 Indian Scout MY17,2016,56f04deb4b4f9a45aed8d06dec2797bfb01fa44df3caea6e6653df87be1ccd07,15500,14,Cruiser,4715,1133
Indian,Scout,2016 Indian Scout,2016,47cfd5880bdd2cc4afb1612fd300e8040d004b22092616295cb33e4b77cab880,14300,4,Cruiser,2900,1133
Indian,Scout,2015 Indian Scout MY16,2015,7db8a67139553f0d195952d716ff39a7436332166b2fd474fc3c74cd4032c0f0,15000,9,Cruiser,500,1133
Indian,Scout,2015 Indian Scout,2015,d8cff132a4823d0ca7359eac1c86fea336f49c694d313ed6337209e84d13481f,16250,8,Cruiser,9500,1133
Indian,Scout,2017 Indian Scout,2017,da23d23ea3e060689ddba07c554ad7f9a2fd5c86dc7b159017972752628fa745,15990,18,Cruiser,12587,1133
Indian,Scout,2018 Indian Scout,2018,71e44ff7d3542c4d4ed1aafa44e62b6c95f227a0c4985f9fae1477787f99350e,17290,16,Cruiser,500,1133
Indian,Scout,2015 Indian Scout,2015,d19a6ede3b0214395d80215cb9c12c0ab0c12bc41dd31e8f3732be8f090e3b9d,13750,7,Cruiser,6066,1133
Indian,Scout Bobber,2018 Indian Scout Bobber,2018,aff1b38b40a1f9beedca9fa9e32735b0551c3c26b4d0e5490cbaee2f8955f492,16495,12,Cruiser,2616,1133
Honda,CBR1100 XX Super Blackbird,2006 Honda CBR1100 XX Super Blackbird,2006,bcffa7503e2d95bd324cfee792b0523a7b0df64b3a87060acec793d83ff7d5c6,6400,9,Sport Touring,41800,1137
Honda,CBR1100 XX Super Blackbird,2004 Honda CBR1100 XX Super Blackbird,2004,23999446ecdc2e95ef943d050b3147085596d143eea67dd0efd4ce4be3155b81,5450,12,Sport Touring,60461,1137
Honda,CBR1100 XX Super Blackbird,2006 Honda CBR1100 XX Super Blackbird,2006,0b43b9079bf42dc1512078920ae9356dc4aaa7e5d632d24e2ad590fbd6230ce9,7990,26,Sport Touring,58283,1137
Honda,CBR1100 XX Super Blackbird,2004 Honda CBR1100 XX Super Blackbird,2004,b17a288213b085714fcd0a4c686fe03005713767e6f5e48213c6d542fa8da24e,5999,3,Sport Touring,35000,1137
Honda,CBR1100 XX Super Blackbird,2006 Honda CBR1100 XX Super Blackbird,2006,4a884d27a45b8f60822521b2508168168f50a6ce4f99f83661f77dc48cfa70dc,4950,9,Sport Touring,37000,1137
Honda,CBR1100 XX Super Blackbird,2001 Honda CBR1100 XX Super Blackbird,2001,4550b9350c5f39f3aa61fc3e3c1421e183dbb12b297229f9c56020798b708182,4400,5,Sport Touring,63208,1137
Honda,CBR1100 XX Super Blackbird,2007 Honda CBR1100 XX Super Blackbird,2007,a55b72aec5b0a8359695597e571d929efa2c716b9a77388546bc5d7c0eae8e4c,5300,11,Sport Touring,70100,1137
Honda,CBR1100 XX Super Blackbird,2006 Honda CBR1100 XX Super Blackbird,2006,f04b66eb215924a8de82da4b063a06636fc57dfd21445569869e44d5fb625850,5200,8,Sport Touring,75000,1137
Honda,CBR1100 XX Super Blackbird,2003 Honda CBR1100 XX Super Blackbird,2003,bf2cbeefe154b926cf57aea33997d83ed7f659570e4a63dcc64b25b67213d901,4990,14,Sport Touring,43684,1137
Honda,CBR1100 XX Super Blackbird,2005 Honda CBR1100 XX Super Blackbird,2005,4ca96ba5faa6c14ef9fb9ec23b1bcb3e03dd10566da434fe762dcbf22bf1f26e,5499,21,Sport Touring,48353,1137
Moto Guzzi,1200 Sport 8V ABS,2013 Moto Guzzi 1200 Sport 8V ABS,2013,8779ac30880a6ee9b6c3d215c8a686ab1fe42142f4d6cea3c8e50aa17e17e835,13000,11,Naked,13000,1151
BMW,K 1200 R,2006 BMW K 1200 R,2006,eaf4100790e21888dc3fd9abd2bd24acc46148b9a1a6d52e627f75e3627c5401,9950,6,Sport Touring,7684,1157
BMW,K 1200 R,2005 BMW K 1200 R,2005,2eb4e8e25173c642cdedac1b2593f4efe4afc14d62887eeb2144a7bf0e95ff8c,2900,8,Sport Touring,97000,1157
BMW,K 1200 R,2005 BMW K 1200 R,2005,49f239af4d17a5a9b4349171266d66a9a98c4fced0e2002203605d0a39969015,4300,14,Sport Touring,123000,1157
BMW,K 1200 S,2005 BMW K 1200 S,2005,6caa9a1d20b2a346d8d3a470a4d64e3e048bf5735a8eed6a4ee7c8e5ddc73862,4500,12,Sport Touring,60000,1157
BMW,K 1200 S,2008 BMW K 1200 S MY09,2008,031463ed5830a9f1fc230ddcc12f0883d110c2e5fa47f99e0bfdba570bba6eb9,10950,12,Sport Touring,30600,1157
BMW,K 1200 S,2008 BMW K 1200 S,2008,3e1611300e5d8e27773c0871f446252904defb04bdd3d7aa49071a620b6ea737,9999,11,Sport Touring,32500,1157
BMW,K 1200 S,2006 BMW K 1200 S,2006,143613e05667290538700077cb56eb1742cf9b3f64b6821c8a23d9fa187ea079,8950,7,Sport Touring,26000,1157
BMW,K 1200 S,2008 BMW K 1200 S MY09,2008,17d4284f6ab1ee1da936a3786e9cff1639cdfd5f26ab9e468405653ffbbfe139,8250,7,Sport Touring,56000,1157
BMW,K 1200 GT SE,2006 BMW K 1200 GT SE,2006,4cf904939452bc5895659e0c3fea301a442e89ae679937b224241c12d6fe805e,6750,10,Touring,65000,1157
BMW,K 1200 GT SE,2008 BMW K 1200 GT SE,2008,bafa6527cd3990e9cced140137e9d7e5e4df48de7cfc1d110223fcca77e1aec0,6000,1,Touring,91000,1157
BMW,K 1200 GT (1157),2008 BMW K 1200 GT (1157),2008,8b893ce4d157faa1195446176d434b91be8efeb79b3323e90de15e40e102fc24,9200,11,Touring,64500,1157
BMW,K 1200 GT (1157),2006 BMW K 1200 GT (1157),2006,a62dfb3de829ac1d99f18a3324816406e8066db9b88cd0fe78210191bf40c6ec,8990,18,Touring,75154,1157
BMW,K 1200 GT (1157),2008 BMW K 1200 GT (1157),2008,057ca68873b3492c20982a28907f9db8d62c778020a2480d0f701908c2092c4c,10500,10,Touring,34994,1157
Suzuki,Bandit 1200S (GSF1200S),2004 Suzuki Bandit 1200S (GSF1200S),2004,25d6a08c04162a9e867755abe6e0f00fd1a22b7c70d409f0955f4820e8b406bb,4990,17,Sport Touring,56385,1157
Moto Guzzi,Breva 1200,2008 Moto Guzzi Breva 1200,2008,bb12ec04ff14f74e9613d8d7e2719aeafbb38e2b494c16e5ee7f717abadd78ff,9200,15,Naked,15200,1161
BMW,R 1200 R,2018 BMW R 1200 R,2018,1193e1d6ad10845697119127003c536989e83e60af05a04ae39e5346417ef460,21990,17,Naked,1466,1170
BMW,R 1200 R,2015 BMW R 1200 R,2015,0d37962bb5aa6bc9b0d47c5810c507a7f51a0f64059461a8b02409dbb00f78d0,12795,8,Naked,54000,1170
BMW,R 1200 R,2012 BMW R 1200 R,2012,78b3f196aaf54c72de42b695d8afde0718f57048f1cd5b3de8bc2fd49cecf8d4,8990,9,Naked,66900,1170
BMW,R 1200 R,2013 BMW R 1200 R,2013,bcdaa2414da96070ead91ac060c65190407240760aeae1036c14046835c921ae,11500,8,Naked,55830,1170
BMW,R 1200 R,2012 BMW R 1200 R,2012,e8e04851b920878d05466eec4047c7602e0c5c45914ba45f244e8256347bdde5,11490,20,Naked,32736,1170
BMW,R 1200 R,2008 BMW R 1200 R,2008,23979ece8c91c67b7c1bad39b056453ea34e1efdac0213b82446bd9cd7499cda,6200,9,Naked,99000,1170
BMW,R 1200 R,2015 BMW R 1200 R,2015,cfea2dc537d631d47ab235bf09fc54588473c0bc56419086d1f282d05d47d7de,15990,14,Naked,6804,1170
BMW,R 1200 S,2006 BMW R 1200 S,2006,f0a68d3ca44d5ce1b34001097eb816aae39e9d69d07cb4a80f4c0944011ec353,9000,10,Super Sport,30268,1170
BMW,R nine T,2015 BMW R nine T MY16,2015,798061b5cf5ad42958f561f6039d836855d6cb6b30de7e4a72383e979598e578,13900,8,Naked,18440,1170
BMW,R nine T,2018 BMW R nine T,2018,8b6f879a4cac586051c63f1e0c3890ad1231eafd494ec3323f470746abbaa9dd,27990,15,Naked,1001,1170
BMW,R nine T,2017 BMW R nine T,2017,dc4f7060e492bf21c525d958912602c1862741ed4f5566ab952077a381937268,19990,12,Naked,1000,1170
BMW,R nine T,2016 BMW R nine T,2016,cb55acca7b91d192165da7098a4a548183d0de755ca3644e0334210977cd6787,16990,20,Naked,20300,1170
BMW,R 1200 GS,2012 BMW R 1200 GS,2012,bfaeadd0d0a4b53ed1d2815e456ba11b3dcbe9a6e428e1be434a492bda4dfc11,13990,21,Adventure Sport,24868,1170
BMW,R 1200 GS,2007 BMW R 1200 GS,2007,580fb08123a7eb5b8a1095d357249dd9424607e13a2e9a93ab03a688ff903481,8450,16,Adventure Sport,60500,1170
BMW,R 1200 GS,2013 BMW R 1200 GS,2013,a6cca6ed0d5a742e4a32b8d8fa67bd33dff7e4e0445ba41ae0278c5f59df9547,18990,14,Adventure Sport,17100,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,31c8b8c5c79df1d5909578beca5404f0aef3397ac1d3fcef16ce7763d447b763,18990,22,Adventure Sport,13230,1170
BMW,R 1200 GS,2017 BMW R 1200 GS MY18,2017,c0539e9840fc4dd89dfbc50955d70135098978d6f9f54dc494240bc08276bfc0,22500,9,Adventure Sport,16200,1170
BMW,R 1200 GS,2013 BMW R 1200 GS MY14,2013,175075edcf94d62c3a90abf9414f54b63bd9e5f9caa0b465f87b1489a11d1810,18700,4,Adventure Sport,3000,1170
BMW,R 1200 GS,2007 BMW R 1200 GS,2007,fc16c7237c6dc4f3c219ed9f45c72c91a9f776ee6008ed0e293451b6c08fbdc0,10300,9,Adventure Sport,77396,1170
BMW,R 1200 GS,2013 BMW R 1200 GS,2013,f95ccde4b0e08976940b17f3aaf26ad1281ad51daa33f8a37ea7be10a5849dc9,16790,20,Adventure Sport,35257,1170
BMW,R 1200 GS,2015 BMW R 1200 GS,2015,e58a6cfd697d6caa66b6369e7ea5afab503dea9236fa4ea873e99997bd7bc163,21990,33,Adventure Sport,7579,1170
BMW,R 1200 GS,2013 BMW R 1200 GS,2013,dd6f13f155b83abb92f1058460e688656e23d73800b28aec28947d65173b0e5b,15490,20,Adventure Sport,29053,1170
BMW,R 1200 GS,2017 BMW R 1200 GS MY18,2017,7958fd5102ec20fd6147d8d8e3e9b5ddc06266ba15652f9df44dfddd249c41f1,19990,5,Adventure Sport,3400,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,41e7bc18519e60a94deb7c8460ee110d1c3da055ea325661f051aed4b8012d27,17500,0,Adventure Sport,20400,1170
BMW,R 1200 GS,2013 BMW R 1200 GS MY14,2013,2ce49bfdc2e404794751b3b1cb4824337ff9c704c7bafa9a6a819f1e2bd56fb5,15000,8,Adventure Sport,36000,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,29819c34bbde7b2764ab8b033b7d7a4eb8074aa15f06d59e8959496fad332f47,16990,12,Adventure Sport,23665,1170
BMW,R 1200 GS,2015 BMW R 1200 GS,2015,86491fc091b50cd5e037b160d4d08a0744a442e7615b37b55a81e6e58ff5656d,17990,19,Adventure Sport,32534,1170
BMW,R 1200 GS,2006 BMW R 1200 GS,2006,35d137e6c003975cd6ed89b46525aad0f7e32f452fdde605e4235826f2f33c0a,12000,15,Adventure Sport,52500,1170
BMW,R 1200 GS,2013 BMW R 1200 GS,2013,253431c7794363012dd7fb8a3dda83906511f415b7253f15cd6e1464f7f6ed4c,15990,27,Adventure Sport,39261,1170
BMW,R 1200 GS,2013 BMW R 1200 GS MY14,2013,3029885c91a151a2873821edf767cf439233143734f8368705bb04a21507c529,15490,15,Adventure Sport,60000,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,d3af9c6d977533340d21b00dd7010545e62ec9f4e5bfa52fd496cfd517b2861d,15650,4,Adventure Sport,29252,1170
BMW,R 1200 GS,2018 BMW R 1200 GS,2018,2b66a600af975874b6994c67df1859e811c5544f17940c3207f16d9274aea432,24995,10,Adventure Sport,20000,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,79b3553b04ddc6887232f90450e1b84b3f014529ca4dd762adba11ef7b8c4beb,16990,20,Adventure Sport,39904,1170
BMW,R 1200 GS,2013 BMW R 1200 GS MY14,2013,8dbb422673e383c7891adc0657ca015c2ea38386dccae3e5d3ed309cc582f610,19000,14,Adventure Sport,25000,1170
BMW,R 1200 GS,2015 BMW R 1200 GS,2015,e0d623dd083b0c2b0062d2acbc995328fa53a2de9757ef86e0a934fa7d07847c,15650,11,Adventure Sport,35720,1170
BMW,R 1200 GS,2005 BMW R 1200 GS,2005,f64b663404c4f4c581bea473bbeefb4efb00b8e82876627cb7495acbb1491640,6900,5,Adventure Sport,80000,1170
BMW,R 1200 GS,2014 BMW R 1200 GS MY15,2014,368ce387ec2bcfbb31be1157a24db262233c3be6f8cb3c5632e7f8a93a735641,18490,19,Adventure Sport,15800,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,30a09644eb756d8ae4aa4f3c7ef51e1c313a0fd1edcbe9a418b954dce22f6ada,18900,14,Adventure Sport,12900,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,329c619696eb6084d18d5889c31d981eb04253444f2d45519b8942dccb9bb0eb,15990,32,Adventure Sport,37636,1170
BMW,R 1200 GS,2008 BMW R 1200 GS,2008,27f24246f9c3dc90a45e5a2ac91f989c20b71d2ef2b0f16cddb4762e1b629c57,12000,10,Adventure Sport,48484,1170
BMW,R 1200 GS,2004 BMW R 1200 GS MY05,2004,04c7e8a0160a3d2454d69870eb7a9be5d8105efa76274bb2fc5ee8a0c953c18d,9900,5,Adventure Sport,10935,1170
BMW,R 1200 GS,2008 BMW R 1200 GS,2008,a6f5c819363c0e1cb05693e0c6a6337a5356db538f7cf322e769e8e97441fd55,11000,6,Adventure Sport,24350,1170
BMW,R 1200 GS,2009 BMW R 1200 GS,2009,1f967c5f76480f537919529843946b98699a68a4dde54804871fb7fff58b25df,10500,10,Adventure Sport,57021,1170
BMW,R 1200 GS,2004 BMW R 1200 GS MY05,2004,68cbe042878a5a9364417e7375bcb1156176df79c659613e58cc738d018614d0,5800,3,Adventure Sport,100350,1170
BMW,R 1200 GS,2018 BMW R 1200 GS,2018,05b43cbbf17c32b3dea0a87e2ec148c252a8a056d3ac0a90f9c9f3e75e2af336,26490,8,Adventure Sport,1001,1170
BMW,R 1200 GS,2014 BMW R 1200 GS MY15,2014,001dd37168c376c96d0b6d1afb551ba42178d5ee00916fcd076bfe6e552e261c,19500,9,Adventure Sport,51000,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,8db8247ec5dde97d0e419fddf401b4752ee12392e5dfb2729ce59277a5fdeb05,18200,15,Adventure Sport,20379,1170
BMW,R 1200 GS,2008 BMW R 1200 GS,2008,5c42d511b3b5591531fb8b565c7549d3454b5ea955b7cc2326435ea9ad49fcf1,8690,16,Adventure Sport,87934,1170
BMW,R 1200 GS,2009 BMW R 1200 GS,2009,8c687a3fba63fa50f2fbbbd21bfc65834cec5cdf39db6fe7520f2b454a27e4fb,11000,30,Adventure Sport,44515,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,3528b643b18ff7602ed98e86cc76bf2cacf8a9ef0e57cb7a945c3f578f93e939,15990,19,Adventure Sport,38973,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,ef60f2de82e0087ae74ecc0b71989f47490e62ca28ca534aec52f384e98bf4ab,16990,20,Adventure Sport,48527,1170
BMW,R 1200 GS,2014 BMW R 1200 GS,2014,17d909280206d475ae732f9605a0deff6c7d33e233ce9d427fd9b36a35ebfe3d,14990,17,Adventure Sport,72873,1170
BMW,R 1200 GS,2013 BMW R 1200 GS,2013,2ffa397e324750b88f37cd66402bd6cf9d91ec8f7f86a77006181d9d216b7570,13995,20,Adventure Sport,81069,1170
BMW,R 1200 GS,2018 BMW R 1200 GS,2018,bbddbae3c17862905ccffdd9534f3ef96ab12a10ed88af664a9afef2b12cb325,25990,20,Adventure Sport,1167,1170
BMW,R 1200 RT,2012 BMW R 1200 RT,2012,35f7877340c65ddf15742b6121909c7e5fbcf1e2bd04fba43e8d2e266bdea59c,11990,20,Touring,40300,1170
BMW,R 1200 RT,2018 BMW R 1200 RT,2018,ea1eddf953e93e40a00da0843057c4cd12c3caa46d989a607e6be60a1fb4798f,28990,15,Touring,1000,1170
